GEO,2020,2023
AT,70.89,78.36
AT1,62.25,71.31
AT11,72.49,80.0
AT111,70.28,77.8
AT112,68.93,78.16
AT113,79.42,83.99
AT12,77.38,84.56
AT121,79.35,83.21
AT122,77.66,83.51
AT123,69.82,77.16
AT124,80.67,85.31
AT125,74.51,82.19
AT126,81.15,87.51
AT127,74.61,87.15
AT13,48.07,58.94
AT130,48.07,58.94
AT2,79.48,85.54
AT21,84.55,89.63
AT211,79.67,87.81
AT212,93.88,96.19
AT213,86.68,87.87
AT22,77.25,83.75
AT221,64.5,74.18
AT222,88.46,93.24
AT223,77.42,85.89
AT224,87.92,92.02
AT225,85.81,89.22
AT226,83.74,85.8
AT3,76.75,83.05
AT31,75.07,81.91
AT311,74.85,82.79
AT312,67.79,75.28
AT313,81.68,87.29
AT314,77.48,83.76
AT315,86.4,91.64
AT32,87.43,92.77
AT321,92.56,95.32
AT322,92.43,97.3
AT323,84.88,90.56
AT33,75.94,81.0
AT331,80.41,82.93
AT332,65.72,68.9
AT333,77.02,86.59
AT334,83.64,91.58
AT335,84.49,90.14
AT34,69.64,77.69
AT341,82.08,85.25
AT342,65.92,75.42
BE,46.99,51.51
BE1,10.62,12.33
BE10,10.62,12.33
BE100,10.62,12.33
BE2,53.28,58.62
BE21,48.17,53.17
BE211,40.65,44.61
BE212,59.61,63.16
BE213,56.7,65.11
BE22,58.05,62.19
BE223,60.74,63.67
BE224,58.17,61.71
BE225,55.67,61.79
BE23,50.12,55.62
BE231,50.64,54.55
BE232,54.06,62.02
BE233,55.89,59.45
BE234,46.67,50.17
BE235,60.86,64.09
BE236,47.11,58.84
BE24,63.77,70.92
BE241,62.97,71.14
BE242,64.8,70.64
BE25,51.33,56.05
BE251,51.32,54.4
BE252,59.15,60.48
BE253,51.36,58.14
BE254,47.95,56.34
BE255,50.21,48.22
BE256,45.82,51.98
BE257,63.09,69.5
BE258,60.6,63.63
BE3,48.33,52.35
BE31,61.51,68.56
BE310,61.51,68.56
BE32,42.58,45.41
BE323,42.23,45.46
BE328,38.73,44.1
BE329,41.43,40.99
BE32A,66.32,69.6
BE32B,33.54,36.5
BE32C,51.61,52.9
BE32D,50.06,51.29
BE33,44.66,48.92
BE331,62.95,64.3
BE332,34.75,38.75
BE334,60.34,66.14
BE335,43.23,49.41
BE336,84.16,87.93
BE34,52.96,58.96
BE341,47.24,51.97
BE342,58.8,73.41
BE343,64.38,67.44
BE344,54.54,57.08
BE345,40.21,46.81
BE35,58.49,61.51
BE351,58.99,62.91
BE352,58.09,61.2
BE353,59.58,60.66
BG,55.53,59.09
BG3,60.06,63.07
BG31,65.2,67.95
BG311,63.86,64.22
BG312,61.73,65.33
BG313,67.7,69.73
BG314,63.37,67.65
BG315,69.78,71.17
BG32,60.72,64.41
BG321,62.65,69.74
BG322,78.71,82.6
BG323,48.77,50.99
BG324,56.23,60.14
BG325,68.67,67.25
BG33,53.0,55.97
BG331,48.19,51.67
BG332,57.43,60.15
BG333,57.54,61.28
BG334,61.07,60.9
BG34,62.27,64.99
BG341,62.89,64.97
BG342,59.93,64.64
BG343,60.48,64.99
BG344,63.43,65.21
BG4,51.35,55.43
BG41,45.36,50.1
BG411,34.17,38.74
BG412,66.22,65.78
BG413,66.89,72.03
BG414,56.85,69.91
BG415,64.49,72.61
BG42,60.74,63.78
BG421,51.82,54.11
BG422,61.27,66.52
BG423,60.47,61.95
BG424,82.93,92.44
BG425,85.79,87.17
CY,52.95,76.8
CY0,52.95,76.8
CY00,52.95,76.8
CY000,52.95,76.8
CZ,66.54,70.08
CZ0,66.54,70.08
CZ01,60.49,70.42
CZ010,60.49,70.42
CZ02,70.35,75.2
CZ020,70.35,75.2
CZ03,70.91,71.76
CZ031,71.4,71.44
CZ032,70.39,72.11
CZ04,67.82,67.05
CZ041,70.44,69.9
CZ042,66.89,66.04
CZ05,66.91,69.51
CZ051,64.02,69.06
CZ052,66.87,67.08
CZ053,69.42,72.41
CZ06,65.89,67.68
CZ063,71.74,71.7
CZ064,63.5,66.04
CZ07,66.75,70.9
CZ071,62.63,69.57
CZ072,71.28,72.35
CZ08,63.54,67.93
CZ080,63.54,67.93
DE,76.62,83.3
DE1,71.25,80.89
DE11,72.71,82.59
DE111,77.52,89.64
DE112,70.03,86.94
DE113,74.23,82.44
DE114,68.69,72.86
DE115,70.57,80.27
DE116,66.13,78.29
DE117,51.89,69.34
DE118,74.27,79.49
DE119,84.14,87.08
DE11A,81.81,90.22
DE11B,71.13,78.7
DE11C,70.11,82.27
DE11D,78.22,84.81
DE12,70.23,80.49
DE121,79.98,81.09
DE122,60.82,73.8
DE123,76.92,80.59
DE124,65.57,77.9
DE125,59.7,60.26
DE126,66.08,82.79
DE127,79.25,90.22
DE128,75.52,85.13
DE129,54.69,90.15
DE12A,73.2,79.89
DE12B,73.13,80.59
DE12C,75.27,82.0
DE13,68.34,78.54
DE131,59.47,82.27
DE132,74.24,80.34
DE133,69.11,79.69
DE134,64.78,76.28
DE135,79.8,87.64
DE136,71.11,82.45
DE137,71.2,77.22
DE138,63.88,73.38
DE139,69.65,75.08
DE13A,71.69,77.53
