GEO,2023,2024,2025
AT,3.53,5.33,5.07
AT1,6.75,10.92,9.4
AT12,0.3,0.72,1.31
AT121,0.94,0.94,1.24
AT123,1.71,3.74,5.38
AT127,,1.13,2.96
AT13,13.14,21.06,17.55
AT130,13.14,21.06,17.55
AT2,0.76,0.28,0.56
AT21,2.48,0.91,1.59
AT211,4.65,1.74,3.03
AT212,0.17,,
AT22,,,0.11
AT222,,,1.73
AT3,1.12,1.25,2.25
AT31,0.34,0.34,1.18
AT311,,,0.44
AT312,0.85,0.85,2.55
AT315,,,0.45
AT32,2.25,3.25,5.02
AT322,2.1,0.36,0.36
AT323,2.44,4.75,7.42
AT33,1.84,2.23,2.51
AT332,3.23,3.44,3.89
AT334,0.63,1.14,1.14
AT335,1.19,1.88,2.17
AT34,1.04,,1.88
AT341,,,4.57
AT342,1.35,,1.07
BE,8.66,15.64,19.13
BE1,48.23,74.98,82.59
BE10,48.23,74.98,82.59
BE100,48.23,74.98,82.59
BE2,5.84,12.87,17.51
BE21,10.76,22.02,27.66
BE211,16.01,32.45,37.89
BE212,7.05,13.17,24.34
BE213,1.67,5.02,7.05
BE22,0.75,3.62,5.46
BE223,,2.23,2.23
BE224,1.58,6.49,10.33
BE23,8.32,14.61,18.21
BE231,,,1.46
BE232,,2.0,1.54
BE234,21.29,31.84,37.05
BE235,,4.68,7.65
BE236,1.83,12.01,19.17
BE24,0.53,5.98,9.68
BE241,0.93,5.87,11.2
BE242,0.01,6.13,7.71
BE25,3.86,9.84,17.4
BE251,11.64,18.58,27.62
BE252,,4.61,9.01
BE253,4.07,8.28,8.28
BE254,0.78,9.03,17.14
BE255,,,20.06
BE256,3.29,14.05,15.3
BE258,2.89,9.17,23.0
BE3,,0.0,0.0
BE31,,0.0,
BE310,,0.0,
BE33,,,0.0
BE336,,,0.07
BG,0.14,0.24,0.24
BG3,0.29,0.48,0.48
BG32,,0.89,0.89
BG323,,3.15,3.15
BG33,1.08,1.08,1.08
BG331,2.06,2.06,2.06
BG4,,0.02,0.02
BG41,,0.04,0.04
BG413,,0.27,0.27
CH,0.78,1.2,1.71
CH0,0.78,1.2,1.71
CH01,1.41,0.71,1.0
CH011,1.45,1.45,1.45
CH012,,,1.38
CH013,2.29,,
CH02,0.16,,
CH021,0.3,,
CH03,1.89,5.77,7.33
CH031,6.26,31.08,37.45
CH032,1.95,,1.95
CH033,0.59,0.59,0.59
CH04,0.32,1.05,0.98
CH040,0.32,1.05,0.98
CH05,0.12,0.12,0.71
CH056,0.7,0.7,4.28
CH06,1.46,0.76,2.26
CH061,,,2.98
CH066,9.16,4.77,4.77
CH07,,,0.6
CH070,,,0.6
CZ,,0.41,0.48
CZ0,,0.41,0.48
CZ01,,3.17,3.69
CZ010,,3.17,3.69
DE,1.95,3.27,4.39
DE1,1.7,2.59,3.09
DE11,3.56,4.56,5.34
DE111,19.55,23.76,26.61
DE112,,0.62,0.62
DE113,1.25,1.25,1.25
DE115,1.92,4.9,4.9
DE117,,,5.04
DE118,,,0.99
DE11A,2.09,,2.09
DE12,,0.88,1.54
DE122,,2.8,2.8
DE125,,,2.66
DE126,,4.78,9.14
DE13,1.01,2.29,1.66
DE131,9.23,19.22,11.03
DE134,,0.96,2.03
DE138,,,0.54
DE14,0.99,1.2,2.18
DE141,,,2.08
DE142,3.46,3.46,6.57
DE144,8.15,8.15,12.13
DE148,,1.35,1.35
DE2,1.4,1.31,2.57
DE21,3.0,2.41,4.66
DE212,8.18,6.64,12.62
DE217,,,3.52
DE219,,,0.14
DE21D,,,4.1
DE21H,0.91,0.91,0.91
DE21K,1.09,1.09,1.09
DE21L,2.76,,2.76
DE21N,2.83,2.83,2.83
DE22,,0.1,0.1
DE228,,0.66,0.66
DE23,1.37,1.48,2.65
DE232,6.2,10.52,14.15
DE235,,,1.38
