GEO,2023,2024,2025
AT,88.55,87.69,88.57
AT1,91.71,90.62,91.11
AT11,74.93,76.4,76.19
AT111,67.04,66.7,66.89
AT112,87.91,91.55,92.57
AT113,56.22,54.75,52.33
AT12,85.36,82.6,83.76
AT121,83.23,79.75,81.18
AT122,85.68,84.02,85.05
AT123,93.01,87.17,88.27
AT124,73.67,65.72,66.97
AT125,57.23,53.06,55.41
AT126,90.24,88.18,88.7
AT127,95.61,96.84,98.08
AT13,99.99,99.99,99.99
AT130,99.99,99.99,99.99
AT2,79.12,78.45,80.68
AT21,75.25,72.06,74.61
AT211,88.51,83.79,85.45
AT212,58.8,58.09,64.3
AT213,62.74,60.51,61.77
AT22,80.86,81.32,83.42
AT221,93.41,93.69,94.7
AT222,66.74,61.22,68.03
AT223,78.84,76.55,77.62
AT224,72.86,75.3,76.69
AT225,77.83,80.45,82.78
AT226,65.67,66.49,72.9
AT3,90.01,89.34,89.91
AT31,85.59,83.47,84.4
AT311,75.54,74.88,78.49
AT312,94.54,93.6,93.95
AT313,73.44,62.85,60.22
AT314,78.56,77.0,79.96
AT315,90.77,91.06,91.96
AT32,94.39,95.05,95.44
AT321,75.82,79.92,81.34
AT322,94.52,94.24,94.95
AT323,95.34,96.25,96.43
AT33,91.34,92.03,92.24
AT331,72.24,81.89,84.76
AT332,96.0,95.99,96.24
AT333,67.55,66.31,66.95
AT334,82.87,84.52,84.04
AT335,96.02,96.37,96.42
AT34,97.96,98.29,98.39
AT341,96.75,96.83,97.31
AT342,98.32,98.73,98.72
BE,94.17,95.87,96.88
BE1,100.0,100.0,100.0
BE10,100.0,100.0,100.0
BE100,100.0,100.0,100.0
BE2,99.85,99.98,99.99
BE21,99.94,99.98,100.0
BE211,100.0,100.0,100.0
BE212,100.0,100.0,100.0
BE213,99.78,99.93,100.0
BE22,99.74,99.99,100.0
BE223,99.99,99.99,100.0
BE224,99.89,100.0,100.0
BE225,99.31,99.97,99.99
BE23,99.87,99.98,99.98
BE231,99.65,100.0,100.0
BE232,100.0,100.0,100.0
BE233,99.13,99.94,99.87
BE234,100.0,100.0,100.0
BE235,100.0,100.0,100.0
BE236,99.92,99.92,99.93
BE24,99.9,100.0,100.0
BE241,99.82,100.0,100.0
BE242,100.0,100.0,100.0
BE25,99.7,99.93,99.98
BE251,99.83,99.86,99.96
BE252,97.62,99.48,99.86
BE253,100.0,100.0,100.0
BE254,100.0,100.0,100.0
BE255,99.69,99.98,100.0
BE256,100.0,100.0,100.0
BE257,100.0,100.0,100.0
BE258,97.69,99.77,100.0
BE3,81.89,87.04,90.18
BE31,92.77,96.16,98.92
BE310,92.77,96.16,98.92
BE32,86.64,91.08,93.15
BE323,88.25,94.27,95.47
BE328,83.29,88.18,88.47
BE329,96.16,95.32,98.64
BE32A,71.48,82.59,84.95
BE32B,97.7,98.26,98.67
BE32C,77.58,89.87,93.98
BE32D,58.65,64.33,75.84
BE33,87.88,92.3,94.85
BE331,57.93,79.44,86.35
BE332,94.86,96.59,97.81
BE334,77.34,89.06,91.7
BE335,89.28,90.86,94.21
BE336,82.83,83.96,88.49
BE34,49.12,56.17,65.95
BE341,86.48,84.86,85.25
BE342,49.35,55.99,59.09
BE343,55.04,68.71,77.38
BE344,44.85,54.08,58.35
BE345,4.05,11.91,46.68
BE35,66.04,75.05,78.78
BE351,39.18,50.59,58.26
BE352,81.61,89.14,92.07
BE353,36.67,48.74,49.71
BG,54.93,61.12,62.37
BG3,46.84,53.43,54.92
BG31,34.62,42.83,43.53
BG311,48.29,48.5,48.5
BG312,31.27,35.71,38.05
BG313,33.24,40.8,40.99
BG314,42.44,43.16,43.78
BG315,15.85,48.51,48.76
BG32,45.18,46.85,49.72
BG321,45.57,46.96,46.96
BG322,42.87,43.31,61.62
BG323,63.91,63.94,63.67
BG324,30.85,30.87,30.95
BG325,23.22,32.23,34.76
BG33,54.86,62.29,63.16
BG331,71.21,74.55,76.59
BG332,55.2,64.26,63.14
BG333,43.7,43.77,43.88
BG334,,34.15,34.16
BG34,49.92,58.19,59.81
BG341,59.19,62.54,64.13
BG342,43.7,46.67,46.82
BG343,6.26,57.41,57.88
BG344,58.05,59.74,62.67
BG4,62.71,68.51,69.53
BG41,71.93,78.2,79.22
BG411,93.9,94.31,94.86
BG412,2.21,28.49,33.03
BG413,50.46,60.07,60.08
BG414,59.05,61.07,62.75
BG415,41.45,66.9,67.95
BG42,48.74,53.81,54.84
BG421,60.86,67.24,69.6
BG422,52.06,52.36,52.7
BG423,34.35,42.34,36.32
BG424,12.64,27.31,27.52
BG425,37.62,32.62,40.74
CH,92.55,93.3,94.73
CH0,92.55,93.3,94.73
CH01,93.59,94.23,95.35
CH011,92.25,93.27,94.68
CH012,87.52,88.15,90.21
CH013,99.98,100.0,100.0
CH02,85.22,86.82,88.78
CH021,86.38,87.08,88.72
CH022,78.24,83.48,85.63
CH023,90.26,91.93,93.6
CH024,90.32,90.5,91.95
CH025,69.12,70.07,78.02
CH03,96.15,96.11,97.45
CH031,100.0,100.0,100.0
CH032,95.89,95.5,96.66
CH033,95.14,95.23,97.03
CH04,99.01,99.2,99.39
CH040,99.01,99.2,99.39
CH05,91.2,92.61,94.85
CH051,92.13,92.14,91.97
CH052,87.74,92.18,94.6
CH053,92.89,92.99,92.14
CH054,92.59,90.71,90.19
CH055,97.1,97.24,97.6
CH056,76.04,78.34,86.43
CH057,91.65,94.52,97.12
CH06,92.24,92.49,94.22
CH061,92.78,92.62,95.3
CH062,81.53,81.62,85.78
CH063,92.05,91.64,92.02
CH064,85.94,91.0,91.34
CH065,89.42,91.14,94.54
CH066,96.57,97.08,96.59
CH07,91.72,92.37,94.9
CH070,91.72,92.37,94.9
CY,65.75,70.95,76.26
CY0,65.75,70.95,76.26
CY00,65.75,70.95,76.26
CY000,65.75,70.95,76.26
CZ,49.85,53.32,55.9
CZ0,49.85,53.32,55.9
CZ01,99.99,100.0,100.0
CZ010,99.99,100.0,100.0
CZ02,30.86,37.02,43.99
CZ020,30.86,37.02,43.99
CZ03,38.63,40.7,41.85
CZ031,42.8,45.15,47.77
CZ032,34.11,35.85,35.41
CZ04,47.14,55.31,56.22
CZ041,36.61,47.91,49.6
CZ042,50.86,57.93,58.56
CZ05,40.11,44.27,47.95
CZ051,47.19,52.53,55.85
CZ052,35.96,39.7,46.04
CZ053,38.43,42.05,43.24
CZ06,43.56,45.73,47.78
CZ063,33.63,35.23,35.45
CZ064,47.69,50.09,52.9
CZ07,40.61,42.55,46.91
CZ071,44.33,44.12,48.2
CZ072,36.53,40.83,45.5
CZ08,62.19,65.93,66.67
CZ080,62.19,65.93,66.67
DE,83.88,86.46,88.15
DE1,88.7,92.38,93.33
DE11,90.58,94.14,95.28
DE111,100.0,100.0,100.0
DE112,96.33,100.0,100.0
DE113,98.52,98.93,99.33
DE114,97.17,97.82,98.42
DE115,96.69,99.21,99.25
DE116,94.27,95.89,95.91
DE117,100.0,100.0,100.0
DE118,81.96,89.27,93.94
DE119,77.44,78.16,84.37
DE11A,57.53,71.47,76.68
DE11B,66.49,68.09,72.13
DE11C,81.41,92.05,92.49
DE11D,76.11,88.24,89.35
DE12,89.08,94.85,95.8
DE121,99.74,99.74,99.92
DE122,99.82,100.0,100.0
DE123,87.88,96.52,99.2
DE124,92.79,94.13,95.23
DE125,92.22,98.2,100.0
DE126,100.0,100.0,100.0
DE127,59.0,68.82,65.89
DE128,92.95,95.83,96.92
DE129,100.0,100.0,100.0
DE12A,53.83,89.36,91.47
DE12B,91.74,99.54,99.54
DE12C,70.3,77.59,80.97
DE13,89.45,91.63,92.15
DE131,99.64,99.64,99.98
DE132,95.2,96.69,96.83
DE133,89.66,92.35,92.09
DE134,89.1,93.18,94.47
DE135,72.1,79.89,83.51
DE136,90.98,91.35,92.27
DE137,78.99,81.93,77.99
DE138,92.22,94.14,93.33
DE139,91.54,91.64,91.37
DE13A,80.53,81.64,85.86
DE14,83.06,85.69,86.79
DE141,85.36,86.73,87.69
DE142,95.67,96.47,97.48
DE143,75.34,75.12,73.71
DE144,100.0,100.0,100.0
DE145,85.74,89.69,91.76
DE146,65.65,66.53,70.78
DE147,92.02,94.53,96.64
