GEO,2023,2024,2025
AT,18.99,18.76,17.84
AT1,12.37,12.29,11.67
AT11,30.5,29.21,29.94
AT111,41.59,37.02,36.23
AT112,17.29,15.74,15.83
AT113,48.81,49.21,51.61
AT12,23.62,23.71,22.31
AT121,28.7,29.0,28.07
AT122,20.23,21.53,19.97
AT123,21.86,24.66,21.66
AT124,36.57,37.93,38.25
AT125,44.23,45.04,42.07
AT126,21.74,20.99,19.79
AT127,10.36,8.04,6.5
AT13,0.32,0.27,0.11
AT130,0.32,0.27,0.11
AT2,31.79,31.54,30.43
AT21,34.9,37.17,35.55
AT211,24.19,25.89,24.57
AT212,47.8,49.44,47.19
AT213,45.78,49.73,48.01
AT22,30.43,29.07,28.17
AT221,14.65,13.32,13.0
AT222,32.82,35.8,32.14
AT223,28.71,27.9,28.22
AT224,47.85,46.65,45.55
AT225,43.12,39.53,38.91
AT226,34.66,32.98,29.57
AT3,20.02,19.63,18.45
AT31,27.58,27.72,25.8
AT311,42.19,41.89,37.6
AT312,14.82,14.5,13.8
AT313,39.71,45.13,44.6
AT314,32.25,30.96,25.95
AT315,28.11,26.19,24.94
AT32,14.25,13.48,12.42
AT321,34.77,27.91,25.12
AT322,16.92,16.82,16.32
AT323,11.94,11.18,9.96
AT33,16.23,15.02,14.87
AT331,23.63,16.66,18.68
AT332,10.26,9.67,8.49
AT333,34.91,35.12,37.96
AT334,27.78,27.18,29.09
AT335,14.47,12.7,12.15
AT34,7.06,6.84,6.25
AT341,10.01,9.77,9.64
AT342,6.18,5.97,5.23
BE,15.9,11.81,9.91
BE1,0.0,0.01,0.01
BE10,0.0,0.01,0.01
BE100,0.0,0.01,0.01
BE2,6.19,2.42,1.6
BE21,4.08,1.35,1.02
BE211,1.62,0.95,0.76
BE212,4.75,0.48,0.3
BE213,9.11,2.89,2.16
BE22,10.45,4.13,2.81
BE223,11.56,6.43,3.3
BE224,7.32,2.25,1.96
BE225,14.73,5.4,3.81
BE23,6.38,2.3,1.66
BE231,7.31,2.65,1.56
BE232,3.83,0.77,0.34
BE233,13.46,7.31,7.4
BE234,4.66,1.64,1.22
BE235,15.71,3.24,1.75
BE236,4.42,2.45,1.87
BE24,6.41,2.16,1.29
BE241,4.09,1.35,0.89
