GEO,2023,2024,2025
AT,24.98,26.28,28.3
AT1,39.23,40.01,43.46
AT11,8.01,7.67,10.25
AT111,7.6,4.35,9.32
AT112,9.53,10.55,12.76
AT113,5.3,3.5,5.89
AT12,11.58,12.43,13.65
AT121,7.82,8.45,8.43
AT122,10.06,9.33,9.19
AT123,16.83,16.16,18.41
AT124,11.3,10.97,12.68
AT125,5.97,5.62,7.31
AT126,11.34,8.14,8.84
AT127,15.35,23.21,25.97
AT13,68.28,69.16,74.7
AT130,68.28,69.16,74.7
AT2,14.04,14.83,14.84
AT21,17.69,19.34,18.97
AT211,28.81,30.62,30.13
AT212,5.28,5.07,7.05
AT213,6.05,8.86,6.83
AT22,12.42,12.84,13.01
AT221,24.7,22.53,21.77
AT222,6.23,5.33,5.83
AT223,6.75,7.92,9.0
AT224,4.68,6.4,8.08
AT225,3.64,5.57,4.6
AT226,6.1,12.38,13.4
AT3,13.87,16.04,17.42
AT31,9.82,11.49,11.98
AT311,6.86,8.51,7.77
AT312,15.75,18.19,19.28
AT313,4.28,5.94,5.29
AT314,7.26,6.69,8.46
AT315,5.45,6.71,7.46
AT32,17.14,21.32,25.06
AT321,8.99,7.01,10.98
AT322,12.99,14.69,14.95
AT323,19.54,25.21,30.6
AT33,16.45,18.5,21.09
AT331,14.13,15.98,21.63
AT332,22.82,24.62,27.93
AT333,15.18,12.98,11.67
AT334,6.55,7.41,8.33
AT335,13.98,17.57,20.42
AT34,19.66,21.23,20.57
AT341,15.35,15.58,16.04
AT342,20.95,22.94,21.94
BE,29.97,38.71,42.05
BE1,93.29,97.08,97.72
BE10,93.29,97.08,97.72
BE100,93.29,97.08,97.72
BE2,32.8,46.68,51.7
BE21,46.25,61.52,63.71
BE211,60.01,76.01,78.04
BE212,35.67,50.35,52.43
BE213,19.14,33.03,35.71
BE22,10.68,19.77,24.66
BE223,7.79,16.71,24.07
BE224,15.07,26.92,30.27
BE225,5.76,10.46,15.91
BE23,32.2,47.9,53.15
BE231,24.57,41.29,52.74
BE232,18.22,37.85,48.8
BE233,13.65,35.51,35.01
BE234,44.28,56.66,61.39
BE235,16.94,34.07,38.33
BE236,38.4,54.41,52.08
BE24,25.85,38.15,47.24
BE241,28.8,42.59,54.08
BE242,21.33,31.37,36.79
BE25,34.48,48.8,53.96
BE251,42.48,54.19,53.24
BE252,8.11,13.83,23.12
BE253,15.73,30.79,39.75
BE254,40.56,53.73,60.71
BE255,43.47,57.91,65.53
BE256,38.67,61.23,62.6
BE257,15.63,30.49,38.46
BE258,27.62,41.81,53.85
BE3,1.34,2.93,4.35
BE31,0.29,4.72,4.76
BE310,0.29,4.72,4.76
BE32,1.0,2.01,3.71
BE323,,,2.58
BE328,2.73,4.36,9.74
BE329,,,0.17
BE32A,0.84,0.84,0.84
