GEO,2023,2024,2025
AT_20101,11.59,4.25,7.2
AT_20601,15.13,,
AT_20725,12.09,,
AT_30201,6.8,11.31,16.55
AT_30502,,,16.22
AT_31716,,51.46,51.46
AT_31725,,,54.74
AT_32016,45.73,45.73,
AT_40101,,,4.74
AT_40301,8.23,8.23,8.23
AT_40720,,,17.04
AT_41225,,,12.3
AT_50101,4.34,7.27,11.55
AT_50408,21.95,21.95,21.95
AT_50619,15.71,,
AT_61265,,,23.04
AT_70101,4.88,4.88,4.88
AT_70220,,23.98,23.98
AT_70334,,11.67,11.67
AT_70351,,,45.35
AT_70411,26.61,26.61,26.61
AT_70624,51.78,51.78,51.78
AT_70907,6.4,6.4,6.4
AT_70909,,38.58,38.58
AT_70920,41.79,41.79,41.79
AT_70940,,,49.07
AT_80103,,,29.27
AT_80301,7.89,,
AT_80404,,,8.9
AT_90001,11.44,19.33,15.91
BE_11001,,,19.17
BE_11002,23.58,47.1,53.26
BE_11005,,18.92,18.92
BE_11007,,69.33,69.33
BE_11008,,26.74,26.74
BE_11013,,,21.51
BE_11018,,34.54,72.74
BE_11021,,,32.63
BE_11024,,21.42,28.59
BE_11029,,20.5,59.64
BE_11030,50.36,50.36,50.36
BE_11044,,,12.44
BE_11050,,42.26,42.26
BE_11052,5.95,5.95,55.86
BE_11056,,,31.78
BE_12014,,,10.08
BE_12021,,22.55,49.54
BE_12025,29.13,38.45,56.35
BE_12035,,6.16,6.16
BE_12040,,6.12,29.7
BE_12041,,,12.04
BE_13002,,,74.77
BE_13008,,,10.89
BE_13011,,,10.54
BE_13025,,8.91,8.91
BE_13037,,,22.53
BE_13040,15.72,42.45,38.83
BE_21001,38.0,58.46,58.46
BE_21002,30.76,57.88,57.88
BE_21003,,82.58,82.58
BE_21004,36.35,53.87,70.45
BE_21005,100.0,100.0,100.0
BE_21006,,27.73,77.67
BE_21007,35.93,68.27,68.27
BE_21008,69.05,69.05,69.05
BE_21009,24.95,83.74,100.0
BE_21010,82.34,82.34,100.0
BE_21011,,100.0,100.0
BE_21012,26.95,80.59,80.59
BE_21013,61.21,100.0,100.0
BE_21014,,100.0,100.0
BE_21015,79.43,93.41,93.41
BE_21016,48.69,64.2,79.65
BE_21017,50.38,83.79,83.79
BE_21018,77.16,100.0,100.0
BE_21019,58.66,71.69,87.11
BE_23002,,5.7,5.7
BE_23016,0.22,0.22,8.79
BE_23025,,22.86,29.09
BE_23027,,16.75,16.75
BE_23044,,21.18,21.18
BE_23047,,,31.8
BE_23050,,,10.53
BE_23052,,16.74,16.74
BE_23060,,,17.38
BE_23088,,,36.97
BE_23094,17.04,24.06,22.42
BE_23098,,,100.0
BE_23099,,40.4,40.4
BE_23101,,14.19,14.19
BE_24038,,,11.86
BE_24062,0.05,24.96,24.99
BE_24094,,2.56,2.56
BE_24104,,,22.7
BE_25068,,0.0,
BE_31005,24.3,31.98,43.71
BE_31022,,14.75,14.75
BE_31033,,,28.41
BE_31043,15.04,40.95,54.79
BE_32003,,17.06,17.06
BE_32010,,,29.53
BE_33011,12.61,24.2,24.2
BE_33021,,12.97,12.97
BE_34022,,24.01,41.48
BE_34023,,,5.95
BE_34027,,,13.21
BE_34040,15.07,18.3,25.87
BE_34041,,,9.85
BE_34042,,,26.97
BE_35011,,,19.7
BE_35013,,,41.91
BE_35029,,,14.76
BE_36007,,,34.34
BE_36008,,,15.72
BE_36015,11.3,37.22,29.6
BE_38008,,,25.22
BE_38014,,34.52,34.52
BE_38016,30.43,30.43,59.74
BE_38025,,,28.34
BE_41002,,,1.06
BE_41048,,,15.29
BE_42011,,19.66,19.66
BE_42025,,3.74,
BE_44012,,23.96,23.96
BE_44013,,,13.85
BE_44021,35.57,54.1,62.18
BE_44040,,,18.98
BE_44043,,,10.51
BE_44084,,,15.11
BE_45035,,25.26,25.26
BE_45041,,,16.04
BE_46003,,7.84,7.84
BE_46014,,14.02,22.15
BE_46021,6.47,19.6,36.55
BE_46025,,26.09,36.08
BE_63023,,,0.2
BE_71004,,,6.54
BE_71016,,9.5,9.5
BE_71022,8.42,28.31,43.65
BE_71053,,10.89,25.54
BE_73083,,22.74,22.74
BG_BLG01,,4.09,4.09
BG_RSE27,,4.55,4.55
BG_VAR06,3.86,3.86,3.86
CH_CH0009,,,77.27
CH_CH0230,,4.74,4.74
CH_CH0261,0.43,2.1,0.43
CH_CH0581,46.13,,
CH_CH1061,,,10.86
CH_CH1701,14.64,,
CH_CH1711,18.8,18.8,18.8
CH_CH2701,6.08,35.1,39.14
CH_CH2773,33.47,,33.47
CH_CH3901,1.36,1.36,15.65
CH_CH4001,15.82,15.82,15.82
CH_CH5586,7.39,7.39,7.39
CH_CH6136,,,30.34
CH_CH6621,4.86,,
CH_CH9711,,,68.12
CZ_554782,,2.53,3.38
DE_01051013,,16.76,
DE_01059075,,19.5,
DE_01060005,,,15.48
DE_02000000,11.3,14.74,19.55
DE_03101000,,2.84,12.96
DE_03102000,0.0,0.0,0.0
DE_03103000,3.01,0.25,0.25
DE_03159016,4.63,4.63,4.63
DE_03241001,,15.21,15.21
DE_03254021,3.17,3.17,3.17
DE_03256022,13.77,13.77,
DE_03351006,,,3.43
DE_03355022,5.91,5.91,5.91
DE_03403000,,,1.49
DE_03404000,2.15,2.15,2.15
DE_03456015,,8.32,8.32
DE_03459014,,11.57,11.57
DE_03460006,,,10.91
DE_03460009,9.59,9.59,9.59
DE_04011000,,1.65,1.23
DE_05111000,16.21,20.44,23.75
DE_05112000,,,2.91
DE_05113000,9.15,9.15,10.27
DE_05116000,1.85,1.85,6.13
