GEO,2023,2024,2025
AT,2810.0,2028.0,5955.0
AT2,1324.0,,1341.0
AT21,1324.0,,
AT211,1103.0,,
AT212,221.0,,
AT22,,,1341.0
AT222,,,1341.0
AT3,1486.0,2028.0,4614.0
AT31,,,1068.0
AT315,,,1068.0
AT32,589.0,589.0,589.0
AT322,589.0,589.0,589.0
AT33,897.0,1439.0,2957.0
AT332,,,1518.0
AT334,643.0,1185.0,1185.0
AT335,254.0,254.0,254.0
BE,48.0,363.0,3204.0
BE2,48.0,363.0,3154.0
BE21,,,51.0
BE212,,,51.0
BE23,,195.0,195.0
BE236,,195.0,195.0
BE24,48.0,48.0,81.0
BE241,,,5.0
BE242,48.0,48.0,76.0
BE25,,120.0,2827.0
BE252,,,2424.0
BE254,,120.0,403.0
BE3,,0.0,50.0
BE31,,0.0,
BE310,,0.0,
BE33,,,50.0
BE336,,,50.0
CH,,,3952.0
CH0,,,3952.0
CH04,,,3952.0
CH040,,,3952.0
DE,0.0,1976.0,1477.0
DE2,,1226.0,1416.0
DE21,,,190.0
DE219,,,190.0
DE22,,1226.0,1226.0
DE228,,1226.0,1226.0
DE7,,,51.0
DE71,,,51.0
DE715,,,51.0
DE9,0.0,0.0,0.0
DE91,0.0,0.0,0.0
DE912,0.0,0.0,0.0
DE913,0.0,0.0,0.0
DED,,10.0,10.0
DED4,,10.0,10.0
DED45,,10.0,10.0
DEF,,740.0,
DEF0,,740.0,
DEF05,,740.0,
DK,,,1608.0
DK0,,,1608.0
DK05,,,1608.0
DK050,,,1608.0
EL,,,10.0
EL4,,,10.0
EL42,,,10.0
EL421,,,10.0
ES,,0.0,0.0
ES5,,0.0,0.0
ES52,,0.0,0.0
ES523,,0.0,0.0
FR,,88.0,60.0
FRI,,27.0,27.0
FRI3,,27.0,27.0
FRI31,,27.0,27.0
FRJ,,,33.0
FRJ1,,,33.0
FRJ11,,,33.0
FRK,,61.0,
FRK1,,61.0,
FRK14,,61.0,
NL,22672.0,28939.0,55900.0
NL1,45.0,45.0,62.0
NL11,45.0,45.0,62.0
NL115,45.0,45.0,62.0
NL2,222.0,5645.0,12496.0
NL21,0.0,2132.0,3766.0
NL211,,,1704.0
NL212,0.0,2062.0,2062.0
NL213,,70.0,
NL22,,3291.0,8508.0
NL225,,3286.0,3286.0
NL226,,5.0,5222.0
NL23,222.0,222.0,222.0
NL230,222.0,222.0,222.0
NL3,22405.0,22730.0,29191.0
NL32,9408.0,8155.0,11360.0
NL323,,9.0,
NL327,,1952.0,1952.0
NL328,9139.0,5925.0,9139.0
NL32B,269.0,269.0,269.0
NL34,2141.0,3600.0,9087.0
NL341,2121.0,3580.0,6227.0
NL342,20.0,20.0,2860.0
NL35,179.0,179.0,157.0
NL350,179.0,179.0,157.0
NL36,10677.0,10796.0,8587.0
NL362,,,145.0
NL364,,119.0,119.0
NL365,2762.0,2762.0,2762.0
NL366,7915.0,7915.0,5561.0
NL4,,519.0,14151.0
NL41,,519.0,9231.0
NL411,,,4252.0
NL414,,275.0,
NL415,,,2084.0
NL416,,244.0,2895.0
NL42,,,4920.0
NL421,,,2576.0
NL423,,,2344.0
SE,4415.0,4415.0,4368.0
SE1,1971.0,1971.0,1971.0
SE12,1971.0,1971.0,1971.0
SE124,1971.0,1971.0,1971.0
SE2,371.0,371.0,0.0
SE23,371.0,371.0,0.0
SE231,371.0,371.0,
SE232,,,0.0
SE3,2073.0,2073.0,2397.0
SE31,2073.0,2073.0,2073.0
SE312,2073.0,2073.0,2073.0
SE32,,,324.0
SE322,,,324.0
