GEO,2020,2023
AT,99.34,100.0
AT1,98.58,100.0
AT11,100.0,100.0
AT112,100.0,100.0
AT113,100.0,100.0
AT12,98.33,100.0
AT121,100.0,100.0
AT122,98.03,100.0
AT123,93.49,100.0
AT124,96.29,100.0
AT125,84.86,100.0
AT126,100.0,100.0
AT127,100.0,100.0
AT13,100.0,100.0
AT130,100.0,100.0
AT2,100.0,100.0
AT21,100.0,100.0
AT211,100.0,100.0
AT212,100.0,100.0
AT213,100.0,100.0
AT22,100.0,100.0
AT221,100.0,100.0
AT222,100.0,100.0
AT223,100.0,100.0
AT224,100.0,100.0
AT225,100.0,100.0
AT226,100.0,100.0
AT3,99.62,100.0
AT31,100.0,100.0
AT311,100.0,100.0
AT312,100.0,100.0
AT313,100.0,100.0
AT314,100.0,100.0
AT315,100.0,100.0
AT32,99.15,100.0
AT322,97.08,100.0
AT323,100.0,100.0
AT33,99.02,100.0
AT331,100.0,100.0
AT332,97.52,100.0
AT333,100.0,100.0
AT334,100.0,100.0
AT335,100.0,100.0
AT34,100.0,100.0
AT341,100.0,100.0
AT342,100.0,100.0
BE,91.57,93.93
BE1,82.45,82.45
BE10,82.45,82.45
BE100,82.45,82.45
BE2,92.59,94.48
BE21,92.89,96.67
BE211,91.15,95.91
BE212,96.06,99.29
BE213,92.58,95.67
BE22,89.69,90.25
BE223,90.93,89.82
BE224,88.2,89.3
BE225,91.57,92.5
BE23,91.59,95.37
BE231,93.56,96.31
BE232,85.44,95.51
BE233,100.0,100.0
BE234,94.39,96.92
BE235,88.92,88.1
BE236,89.93,93.55
BE24,97.48,98.95
BE241,97.44,99.73
BE242,97.52,98.05
BE25,91.68,90.39
BE251,99.41,98.35
BE252,100.0,97.55
BE253,86.31,75.63
BE254,84.29,85.52
BE255,100.0,100.0
BE256,94.08,94.08
BE257,89.77,87.24
BE258,92.9,87.16
BE3,88.8,92.47
BE31,90.29,94.44
BE310,90.29,94.44
BE32,85.18,90.56
BE323,75.34,90.25
BE328,73.45,75.18
BE329,93.68,100.0
BE32A,94.44,91.47
BE32B,88.54,91.44
BE32C,90.48,100.0
BE32D,98.49,98.49
BE33,92.38,94.27
BE331,100.0,100.0
BE332,92.01,93.34
BE334,60.51,73.1
BE335,97.98,99.1
BE336,100.0,100.0
BE34,85.3,87.07
BE341,80.82,84.68
BE342,100.0,100.0
BE343,100.0,100.0
BE344,84.94,84.94
BE345,72.93,72.93
BE35,92.12,93.7
BE351,84.53,84.53
BE352,94.17,96.21
BE353,87.1,87.1
BG,73.39,76.99
BG3,70.72,75.84
BG31,62.65,72.31
BG311,51.09,83.02
BG312,56.49,56.49
BG313,61.11,82.34
BG314,73.17,73.17
BG315,70.52,70.52
BG32,68.57,75.29
BG321,65.41,65.41
BG322,88.7,93.74
BG323,100.0,100.0
BG324,69.15,81.58
BG325,23.18,41.28
BG33,76.8,74.81
BG331,83.2,83.2
BG332,79.27,79.27
BG333,84.05,67.55
BG334,65.9,65.9
BG34,77.68,80.45
BG341,83.75,83.75
BG342,46.06,46.06
BG343,84.96,93.32
BG344,72.23,74.07
BG4,76.42,78.29
BG41,75.83,78.0
BG411,100.0,98.64
BG412,71.82,79.98
BG413,69.8,71.51
BG414,83.35,83.35
BG415,61.9,61.9
BG42,77.17,78.67
BG421,79.59,83.26
BG422,64.22,64.22
BG423,74.06,74.06
BG424,91.55,91.55
BG425,85.04,85.04
CY,98.44,98.79
CY0,98.44,98.79
CY00,98.44,98.79
CY000,98.44,98.79
CZ,89.4,91.59
CZ0,89.4,91.59
CZ01,99.24,100.0
CZ010,99.24,100.0
CZ02,96.39,95.92
CZ020,96.39,95.92
CZ03,91.93,91.42
CZ031,89.87,88.99
CZ032,94.75,94.75
CZ04,86.24,90.92
CZ041,91.07,94.74
CZ042,84.05,89.18
CZ05,86.53,88.5
CZ051,88.42,89.31
CZ052,91.08,91.18
CZ053,79.86,84.81
CZ06,90.93,95.29
CZ063,87.3,96.46
CZ064,92.61,94.75
CZ07,86.13,88.72
CZ071,86.12,89.07
CZ072,86.14,88.43
CZ08,85.68,88.0
CZ080,85.68,88.0
DE,99.23,99.91
DE1,98.73,99.96
DE11,98.46,99.88
DE111,100.0,100.0
DE112,100.0,100.0
DE113,100.0,100.0
DE114,100.0,100.0
DE115,97.23,100.0
DE116,99.09,100.0
DE117,100.0,100.0
DE118,98.18,100.0
DE119,100.0,100.0
DE11A,100.0,100.0
DE11B,100.0,100.0
DE11C,89.22,97.16
DE11D,96.0,100.0
DE12,99.14,100.0
DE121,100.0,100.0
DE122,100.0,100.0
