GEO,2023,2024,2025
AT,96.23,96.08,96.55
AT1,97.9,97.75,97.89
AT11,93.66,95.21,95.19
AT111,90.68,95.7,96.81
AT112,96.72,98.79,98.64
AT113,89.05,88.27,88.03
AT12,96.23,95.64,95.96
AT121,95.7,94.97,95.19
AT122,97.01,95.76,95.77
AT123,98.37,97.9,97.94
AT124,93.03,90.48,91.52
AT125,85.68,84.34,84.59
AT126,97.43,98.12,98.15
AT127,99.06,99.07,99.74
AT13,99.99,100.0,100.0
AT130,99.99,100.0,100.0
AT2,92.17,91.45,92.64
AT21,89.46,87.26,88.59
AT211,95.19,93.79,94.39
AT212,84.23,81.15,85.72
AT213,82.5,79.48,79.6
AT22,93.37,93.3,94.43
AT221,97.71,98.03,99.02
AT222,91.2,87.68,93.03
AT223,92.87,90.44,90.0
AT224,91.07,91.67,92.61
AT225,92.04,92.24,92.66
AT226,83.88,85.72,88.37
AT3,96.33,96.46,96.94
AT31,94.78,94.9,95.94
AT311,90.74,92.74,94.77
AT312,97.98,98.03,98.65
AT313,92.04,89.31,89.39
AT314,91.4,91.52,94.28
AT315,96.54,97.18,97.82
AT32,98.13,98.55,98.46
AT321,86.96,94.91,95.02
AT322,98.65,97.84,97.83
AT323,98.46,99.08,98.94
AT33,96.27,96.28,96.29
AT331,97.59,97.53,96.5
AT332,97.64,97.29,98.21
AT333,82.35,84.11,80.06
AT334,91.93,92.67,92.22
AT335,98.89,98.7,98.74
AT34,99.67,99.67,99.72
AT341,99.93,99.93,99.71
AT342,99.6,99.6,99.73
BA,53.48,55.27,55.27
BA0,53.48,55.27,55.27
BA01,65.37,65.37,65.37
BA02,18.06,25.16,25.16
BE,97.6,98.58,99.03
BE1,100.0,100.0,100.0
BE10,100.0,100.0,100.0
BE100,100.0,100.0,100.0
BE2,99.99,100.0,100.0
BE21,99.99,100.0,100.0
BE211,100.0,100.0,100.0
BE212,100.0,100.0,100.0
BE213,99.96,100.0,100.0
BE22,99.96,100.0,100.0
BE223,100.0,100.0,100.0
BE224,99.96,100.0,100.0
BE225,99.92,100.0,100.0
BE23,99.99,99.99,100.0
BE231,100.0,100.0,100.0
