GEO,2023,2024,2025
AT,28.49,30.69,28.5
AT1,27.23,31.13,29.55
AT11,30.92,29.01,29.15
AT111,32.54,33.02,32.82
AT112,18.17,13.09,11.4
AT113,49.03,50.73,53.71
AT12,26.56,31.81,29.82
AT121,23.27,27.56,25.63
AT122,31.14,34.84,33.52
AT123,12.71,23.49,22.23
AT124,34.1,44.28,42.93
AT125,47.42,52.46,49.74
AT126,19.54,24.88,23.33
AT127,17.2,13.14,8.41
AT13,2.64,2.42,2.42
AT130,2.64,2.42,2.42
AT2,37.68,38.78,34.42
AT21,40.57,46.01,41.68
AT211,26.75,37.5,33.28
AT212,51.65,53.22,45.53
AT213,46.22,49.17,47.48
AT22,36.17,34.99,30.61
AT221,33.33,32.0,24.62
AT222,35.27,41.09,33.81
AT223,44.2,47.49,45.94
AT224,33.32,30.1,28.25
AT225,30.39,26.69,23.33
AT226,58.1,57.73,46.12
AT3,23.57,25.19,23.92
AT31,28.37,32.63,30.87
AT311,31.59,32.5,27.77
AT312,21.91,26.03,24.72
AT313,32.54,45.94,49.01
AT314,38.71,40.66,36.12
AT315,17.63,16.77,14.76
AT32,13.57,12.13,11.07
AT321,25.86,22.07,20.33
AT322,7.58,8.24,7.07
AT323,18.6,15.04,14.24
AT33,22.19,20.21,19.99
AT331,49.71,30.34,25.3
AT332,21.94,21.34,21.26
AT333,53.68,55.89,55.64
AT334,24.46,22.01,22.49
AT335,8.96,8.18,8.15
AT34,11.72,9.67,8.86
AT341,7.42,7.18,5.94
AT342,18.25,13.46,13.3
BE,27.08,19.92,15.85
BE1,0.0,0.0,0.0
BE10,0.0,0.0,0.0
BE100,0.0,0.0,0.0
BE2,0.88,0.12,0.04
BE21,0.58,0.21,0.02
BE211,0.09,0.09,0.09
BE212,0.0,0.0,0.0
BE213,0.96,0.33,0.0
BE22,1.31,0.04,0.02
BE223,0.07,0.04,0.0
BE224,1.0,0.0,0.0
BE225,2.43,0.08,0.05
BE23,0.68,0.06,0.07
BE231,3.24,0.0,0.0
BE232,0.0,0.0,0.0
BE233,1.77,0.03,0.17
BE234,0.0,0.0,0.0
BE235,0.0,0.0,0.0
BE236,0.33,0.33,0.29
BE24,0.71,0.0,0.0
BE241,2.0,0.0,0.0
BE242,0.0,0.0,0.0
BE25,1.09,0.23,0.05
BE251,0.71,0.51,0.18
BE252,3.38,0.64,0.14
BE253,0.0,0.0,0.0
BE254,0.0,0.0,0.0
BE255,2.53,0.07,0.0
BE256,0.0,0.0,0.0
BE257,0.0,0.0,0.0
BE258,8.47,1.06,0.0
BE3,50.17,37.36,29.79
BE31,22.99,9.27,4.62
BE310,22.99,9.27,4.62
BE32,47.05,34.03,27.41
BE323,52.09,27.7,23.16
BE328,50.07,37.05,34.86
BE329,36.03,45.0,25.07
BE32A,45.44,29.15,24.64
BE32B,17.0,9.73,7.08
BE32C,36.25,31.85,17.85
BE32D,65.54,55.67,42.37
BE33,38.15,26.17,18.41
BE331,69.76,40.07,28.03
BE332,34.14,25.37,18.88
BE334,33.65,17.03,13.79
BE335,26.09,21.88,13.51
BE336,30.25,28.99,20.6
BE34,68.63,58.55,48.17
BE341,41.42,43.86,45.6
BE342,64.54,56.08,52.15
