GEO,2023,2024,2025
AT,17.24,19.84,21.11
AT1,21.02,21.55,22.36
AT11,20.36,19.75,23.47
AT112,17.86,19.6,21.73
AT113,30.61,20.36,30.61
AT12,20.05,20.75,22.15
AT121,17.05,18.76,17.05
AT122,14.01,14.09,14.31
AT123,33.42,32.93,36.62
AT124,38.57,38.94,44.59
AT125,22.35,22.35,22.35
AT126,21.23,14.14,16.29
AT127,14.66,22.6,23.4
AT13,30.11,30.11,23.31
AT130,30.11,30.11,23.31
AT2,16.08,22.25,22.42
AT21,25.5,37.19,35.65
AT211,28.16,41.99,41.78
AT212,17.69,17.96,26.72
AT213,23.4,37.58,23.4
AT22,12.09,15.93,16.83
AT221,7.04,4.65,4.2
AT223,13.95,15.42,19.31
AT224,19.29,29.58,37.26
AT225,14.66,21.99,15.7
AT226,11.56,25.67,25.67
AT3,15.02,17.72,19.74
AT31,10.41,13.28,14.57
AT311,28.05,34.02,29.63
AT312,4.06,5.42,6.11
AT313,9.16,22.97,21.3
AT314,12.02,11.63,15.97
AT315,10.21,11.96,16.7
AT32,8.51,13.27,18.7
AT322,18.97,18.97,21.56
AT323,4.43,11.05,17.59
AT33,19.92,21.78,24.73
AT331,30.81,30.81,39.73
AT332,17.41,19.1,21.3
AT333,40.05,31.14,31.14
AT334,,,1.94
AT335,22.64,26.66,30.36
AT34,21.35,23.46,23.36
AT341,26.66,26.66,28.07
AT342,20.25,22.8,22.39
BE,19.09,31.02,36.44
BE1,5.25,,
BE10,5.25,,
BE100,5.25,,
BE2,26.09,41.69,48.31
BE21,28.2,44.4,48.64
BE211,33.02,49.02,54.29
BE212,25.99,42.73,45.73
BE213,24.68,40.74,44.73
BE22,15.65,26.64,32.4
BE223,10.81,22.07,30.7
BE224,21.28,34.62,38.19
BE225,8.55,14.73,22.43
BE23,26.89,45.68,52.97
BE231,27.21,45.51,58.05
BE232,20.23,42.26,54.58
BE233,26.29,55.57,53.89
BE234,17.33,32.54,41.69
BE235,27.37,53.59,59.99
BE236,42.63,58.48,55.41
BE24,18.57,30.78,40.75
BE241,20.83,32.63,44.43
BE242,15.74,28.47,36.15
BE25,40.17,58.35,64.72
BE251,38.01,53.97,53.1
BE252,12.89,16.85,35.64
BE253,31.41,60.13,70.54
BE254,46.56,61.67,68.25
BE255,20.2,35.44,50.14
BE256,48.87,73.97,75.69
BE257,33.01,45.9,56.31
BE258,38.07,64.81,78.91
BE3,1.11,3.68,6.03
BE31,0.39,6.42,6.42
BE310,0.39,6.42,6.42
BE32,1.18,2.73,5.87
BE323,,,6.77
BE328,2.75,7.42,16.13
BE32B,2.8,2.8,2.8
BE32C,,9.25,12.24
BE33,1.39,2.84,5.68
BE331,,,2.81
BE332,0.85,3.17,4.46
BE334,,,1.05
BE335,3.96,5.36,5.36
BE336,2.6,2.6,23.32
BE34,1.6,5.96,5.96
BE343,,25.52,25.52
BE344,11.57,18.28,18.28
BE35,1.32,3.01,6.75
BE351,,10.55,10.55
BE352,1.67,1.9,6.62
BG,2.44,4.01,7.64
BG3,2.38,3.95,9.03
BG31,3.16,5.06,13.23
BG311,13.7,13.7,13.7
BG312,,,11.41
BG313,4.88,4.88,16.59
BG315,,9.01,19.48
BG32,2.49,3.5,11.04
BG321,8.66,8.66,10.54
BG324,,,14.56
BG325,,6.32,33.62
BG33,3.26,3.26,8.29
BG331,7.86,7.86,19.96
BG34,1.08,3.61,3.88
BG341,2.79,3.16,3.85
BG343,,9.82,9.82
BG4,2.5,4.08,6.19
BG41,1.42,2.26,4.8
BG411,1.3,1.3,1.3
BG412,,3.71,7.36
BG413,3.67,3.67,4.57
BG415,,,11.02
BG42,3.97,6.54,8.07
BG421,,,1.0
BG422,10.02,12.49,18.39
BG423,1.92,13.18,13.18
BG425,11.18,11.18,11.18
CH,9.55,11.71,14.1
CH0,9.55,11.71,14.1
CH01,11.85,12.47,16.67
CH011,8.28,10.99,14.68
CH012,16.39,16.65,16.33
CH013,11.24,6.34,23.67
CH02,10.58,12.91,14.96
CH021,6.89,9.1,11.6
CH022,12.3,15.11,18.74
CH023,9.8,13.83,14.76
CH024,16.66,16.66,18.16
CH025,32.25,32.25,32.25
CH03,8.27,9.65,10.86
CH032,4.72,9.5,5.23
CH033,9.28,9.78,12.44
