GEO,2023,2024,2025
AT001C,69.99,70.58,72.87
AT001F,55.54,56.34,58.46
AT002C,40.4,43.09,42.0
AT002F,25.49,27.59,27.2
AT003C,39.15,41.25,45.89
AT003F,28.74,28.38,30.54
AT004C,48.23,55.57,58.72
AT004F,34.2,39.52,42.29
AT005C,43.85,44.46,50.11
AT005F,36.52,39.27,43.14
AT006C,54.81,58.6,58.4
AT006F,33.19,33.66,33.79
AT007C,42.9,44.77,46.44
AT007F,40.07,40.61,41.02
AT008C,42.27,47.3,48.71
AT008F,28.7,32.48,32.92
BE001C,83.33,88.53,91.77
BE001F,52.25,60.75,65.27
BE002C,70.15,87.46,89.49
BE002F,59.34,75.25,78.66
BE003C,78.55,86.19,88.88
BE003F,51.18,63.87,68.66
BE004C,13.59,17.43,21.72
BE004F,9.88,13.22,16.89
BE005C,16.29,19.14,22.69
BE005F,12.02,15.29,18.47
BE006C,69.2,77.8,80.98
BE006F,54.75,63.92,68.14
BE007C,16.87,18.39,21.22
BE007F,10.87,13.35,15.45
BE008C,66.98,81.08,84.07
BE009C,9.94,12.92,16.41
BE009F,8.04,11.85,15.79
BE010C,58.6,70.92,74.24
BE010F,53.86,65.42,71.51
BE011C,66.8,76.02,85.09
BE011F,61.38,72.1,80.21
BE012C,74.42,82.84,88.09
BE013C,15.59,17.54,25.67
BE013F,13.86,15.52,22.8
BE014C,5.95,10.85,11.93
BE014F,5.8,9.82,10.96
BE015C,15.43,24.01,27.27
BE015F,12.48,17.97,21.05
BG001C,23.05,32.93,36.63
BG001F,20.33,28.91,32.53
BG002C,21.12,21.81,29.03
BG002F,14.1,14.45,18.97
BG003C,28.64,44.19,53.67
BG003F,22.62,34.96,43.17
BG004C,26.16,36.35,35.05
BG004F,21.94,29.54,29.43
BG005C,10.5,10.85,11.45
BG005F,7.43,7.67,8.58
BG006C,23.79,40.42,48.31
BG006F,19.94,34.01,40.67
BG008C,20.65,22.45,27.79
BG008F,20.35,22.13,27.38
BG009C,8.73,11.39,14.44
BG009F,8.73,11.39,14.44
BG010C,6.67,6.91,6.68
BG010F,5.44,5.63,5.45
BG011C,10.66,12.41,13.72
BG011F,6.81,8.33,9.16
BG012C,11.77,14.5,18.67
BG014C,6.54,10.94,10.84
BG014F,6.13,10.24,10.15
BG015C,5.52,13.69,16.39
BG015F,4.43,10.61,13.43
BG017C,13.7,19.14,19.31
BG017F,13.12,18.37,18.54
CB003C,55.09,58.08,59.0
CB003F,42.88,44.57,50.04
CB009C,43.8,44.09,47.37
CB009F,34.7,34.86,38.11
CH001C,34.14,36.52,38.35
CH001F,25.76,28.18,29.76
CH002C,33.2,33.39,32.58
CH002F,28.31,29.82,31.2
