GEO,2023,2024,2025
AT001C,10.14,16.58,14.14
AT001F,6.47,10.57,9.02
AT003C,,,2.95
AT003F,,,0.97
AT004C,4.07,9.41,15.06
AT004F,1.52,3.52,5.63
AT005C,5.03,5.03,5.03
AT005F,1.5,1.66,2.1
AT006C,10.58,4.13,8.29
AT006F,4.34,1.56,3.13
AT007F,2.1,,
AT008C,7.05,7.05,7.05
AT008F,2.67,2.67,2.67
BE001C,37.62,62.17,70.77
BE001F,17.07,29.59,34.57
BE002C,21.0,45.33,50.64
BE002F,12.6,29.14,34.53
BE003C,35.74,61.13,69.13
BE003F,13.96,24.24,28.91
BE006C,19.96,28.89,42.41
BE006F,9.75,15.32,22.24
BE008C,0.06,24.47,24.5
BE010C,,19.97,27.53
BE010F,,10.48,19.18
BE011C,,,31.71
BE011F,,,22.75
BE012C,24.46,33.98,56.32
BG003C,2.72,2.72,2.72
BG003F,2.08,2.08,2.08
BG006C,,4.72,4.72
BG006F,,3.93,3.93
CH002C,0.46,0.74,0.46
CH002F,0.16,0.43,0.58
CH003C,1.98,,
CH003F,1.34,,
CH004C,4.33,14.79,20.02
CH004F,2.62,8.95,12.12
CH005C,2.54,2.54,2.54
CH005F,1.09,1.09,1.09
CH006C,,,3.89
CH006F,,,1.8
CH007C,,3.07,3.07
CH012C,12.42,5.35,5.35
CH012F,6.46,2.78,2.78
CH015C,4.05,4.05,4.05
CH015F,1.43,1.43,1.43
CZ001C,,2.73,3.29
CZ001F,,1.5,1.8
DE001C,11.5,24.47,33.74
DE001F,8.29,17.64,24.32
DE002C,11.42,15.27,20.51
DE002F,6.45,8.62,11.57
DE003C,6.2,5.07,9.73
DE003F,3.17,2.52,5.02
DE004C,,0.65,1.03
DE004F,,0.28,0.73
DE005C,,0.42,0.42
DE005F,1.16,1.43,1.44
DE006C,9.31,9.31,9.91
DE006F,2.83,4.31,5.29
DE007C,15.18,19.3,21.61
DE007F,4.09,5.71,6.22
DE008C,1.66,0.53,14.8
DE008F,1.04,0.33,9.3
DE010C,13.1,13.1,10.2
DE010F,7.16,7.16,5.57
DE011C,14.91,19.17,22.44
DE011F,5.3,7.8,8.96
DE012C,,1.6,0.87
DE012F,,0.86,0.47
DE013C,,16.11,16.11
DE013F,,6.37,6.37
DE014C,,1.22,1.22
DE014F,,0.4,2.02
DE015C,,3.77,3.77
DE015F,,2.32,2.32
DE019C,,,3.41
DE019F,,,2.33
DE020C,5.05,5.05,5.05
DE020F,2.27,2.27,2.27
DE025C,5.82,15.49,8.1
DE025F,2.2,5.86,3.06
DE026C,2.66,5.62,9.24
DE026F,0.77,1.62,2.67
DE031C,2.15,,2.15
DE031F,0.93,,0.93
DE032C,3.16,3.16,6.26
DE032F,1.51,1.51,3.0
DE033C,,1.72,1.72
DE033F,,0.71,0.71
DE034C,3.02,3.02,6.85
DE034F,2.06,2.06,6.05
DE035C,4.82,4.82,4.82
DE035F,2.46,2.46,2.46
DE041C,,6.76,6.76
DE041F,,3.01,3.01
DE042C,,5.53,
DE042F,,3.76,
DE046C,4.0,15.79,15.79
DE047C,8.8,8.8,18.26
DE047F,3.19,3.19,6.62
DE051C,,,1.87
DE051F,,,1.67
DE055C,3.88,3.88,3.88
DE055F,1.54,1.54,1.54
DE063C,7.98,7.98,7.98
DE063F,3.4,3.4,3.4
DE074C,9.08,9.08,9.08
DE074F,2.44,2.44,2.44
DE080C,,,2.82
DE080F,,,1.78
DE081C,,3.06,5.47
DE081F,,0.67,1.19
DE082C,,5.93,5.93
DE083C,,2.89,2.89
DE083F,,1.43,1.43
DE085C,,3.88,12.33
DE085F,0.0,1.68,5.36
DE086C,0.22,6.24,8.16
DE086F,0.08,2.36,3.08
DE088C,,4.72,8.36
