GEO,2023,2024,2025
AT,12.7,13.65,12.68
AT1,9.95,11.17,10.56
AT11,27.19,25.51,25.99
AT111,34.25,33.97,34.01
AT112,12.68,8.42,7.66
AT113,46.13,47.77,50.29
AT12,15.58,18.46,17.1
AT121,17.11,21.3,19.67
AT122,15.46,16.93,15.78
AT123,7.35,13.05,11.56
AT124,26.69,34.11,32.4
AT125,44.05,48.13,45.75
AT126,10.31,12.53,11.82
AT127,4.11,2.89,1.66
AT13,0.01,0.01,0.01
AT130,0.01,0.01,0.01
AT2,22.27,23.23,20.95
AT21,25.21,28.44,25.98
AT211,12.42,17.27,15.83
AT212,39.17,39.74,33.69
AT213,37.57,40.03,38.76
AT22,20.84,20.69,18.49
AT221,7.72,7.45,6.26
AT222,34.0,40.09,33.46
AT223,21.96,25.52,24.28
AT224,27.8,25.42,24.05
AT225,22.58,19.96,17.86
AT226,33.69,32.38,26.5
AT3,9.9,10.55,9.97
AT31,14.19,16.21,15.29
AT311,24.45,24.85,21.25
AT312,5.06,6.11,5.77
AT313,26.92,36.97,39.89
AT314,21.29,23.4,19.95
AT315,8.72,8.3,7.73
AT32,5.32,4.75,4.38
AT321,22.66,19.15,17.49
AT322,5.42,5.56,5.04
AT323,4.23,3.51,3.3
AT33,8.77,8.05,7.77
AT331,28.04,19.22,15.83
AT332,3.92,3.89,3.68
AT333,30.4,31.45,30.88
AT334,17.8,16.12,16.37
AT335,4.04,3.61,3.54
AT34,1.97,1.71,1.55
AT341,3.18,3.09,2.46
AT342,1.59,1.28,1.27
BE,5.37,3.76,2.85
BE1,0.0,0.0,0.0
BE10,0.0,0.0,0.0
BE100,0.0,0.0,0.0
BE2,0.13,0.02,0.01
BE21,0.05,0.02,0.0
BE211,0.0,0.0,0.0
BE212,0.0,0.0,0.0
BE213,0.19,0.06,0.0
BE22,0.24,0.02,0.0
BE223,0.02,0.01,0.0
BE224,0.08,0.0,0.0
BE225,0.71,0.04,0.01
BE23,0.14,0.02,0.03
BE231,0.35,0.0,0.0
BE232,0.0,0.0,0.0
BE233,0.9,0.06,0.16
BE234,0.0,0.0,0.0
BE235,0.0,0.0,0.0
BE236,0.1,0.09,0.09
BE24,0.08,0.0,0.0
BE241,0.15,0.0,0.0
BE242,0.0,0.0,0.0
BE25,0.2,0.05,0.02
BE251,0.13,0.11,0.04
BE252,1.55,0.33,0.11
BE253,0.0,0.0,0.0
BE254,0.0,0.0,0.0
BE255,0.16,0.01,0.0
BE256,0.0,0.0,0.0
BE257,0.0,0.0,0.0
BE258,1.2,0.08,0.0
BE3,16.95,12.0,9.1
BE31,6.36,3.61,0.93
BE310,6.36,3.61,0.93
BE32,13.0,8.51,6.5
BE323,11.35,5.28,4.19
BE328,15.67,10.55,10.65
BE329,4.07,4.87,1.22
BE32A,26.83,16.02,13.7
BE32B,2.29,1.66,1.22
BE32C,22.0,9.89,6.46
BE32D,39.57,33.69,22.3
BE33,11.18,7.27,4.9
BE331,40.74,20.31,13.4
BE332,4.74,3.3,2.18
BE334,18.84,9.2,6.99
BE335,10.14,8.65,5.51
BE336,16.63,15.02,10.88
BE34,49.24,41.09,30.94
BE341,11.16,13.04,12.15
BE342,45.55,38.89,35.99
BE343,42.41,28.48,21.29
BE344,52.1,41.72,37.1
BE345,96.16,85.77,49.82
BE35,32.23,23.54,20.77
BE351,58.35,47.45,40.97
BE352,15.85,9.13,6.8
BE353,61.78,47.95,49.27
BG,50.59,44.71,43.53
BG3,58.11,52.05,50.76
BG31,71.36,64.71,64.08
BG311,63.84,63.69,63.69
BG312,76.76,73.17,71.25
BG313,71.28,66.78,66.61
BG314,64.11,63.4,62.82
BG315,85.46,56.76,56.36
BG32,59.14,57.41,54.86
BG321,62.07,60.57,60.57
BG322,59.8,59.4,44.75
BG323,42.29,42.27,42.67
BG324,71.12,71.12,71.05
BG325,74.55,65.46,62.95
BG33,49.94,42.81,42.16
BG331,32.9,29.61,27.63
BG332,47.6,38.85,40.36
BG333,61.29,61.26,61.14
BG334,100.0,70.41,70.4
BG34,52.94,44.62,43.29
BG341,41.45,37.93,36.76
BG342,57.36,53.8,53.63
BG343,92.88,49.43,49.02
BG344,47.41,45.29,42.79
BG4,42.4,36.7,35.64
BG41,32.49,26.15,25.01
BG411,6.52,6.07,5.47
BG412,98.23,75.24,70.82
BG413,50.97,42.34,42.33
BG414,49.74,47.86,45.98
BG415,63.17,41.31,40.18
BG42,55.69,50.84,49.9
BG421,43.11,37.12,34.53
BG422,53.75,53.61,53.43
BG423,65.61,57.12,63.54
BG424,88.89,76.07,75.84
BG425,69.53,73.38,66.18
CH,8.1,7.38,5.82
CH0,8.1,7.38,5.82
CH01,7.43,6.83,5.49
CH011,8.29,7.3,5.86
CH012,14.45,13.91,11.23
CH013,0.03,0.0,0.0
CH02,14.83,13.48,11.53
CH021,13.89,13.22,11.54
CH022,21.37,16.52,14.63
CH023,10.3,8.69,6.87
CH024,9.86,9.63,8.5
CH025,32.53,32.03,24.08
CH03,3.92,3.9,2.59
CH031,0.0,0.0,0.0
CH032,4.03,4.42,3.28
CH033,5.08,4.87,3.06
CH04,1.04,0.86,0.66
CH040,1.04,0.86,0.66
CH05,9.82,8.22,5.82
CH051,9.18,9.25,9.33
CH052,12.28,7.49,5.0
CH053,6.18,6.11,7.15
CH054,4.91,6.42,6.76
CH055,3.29,3.18,2.74
CH056,25.49,23.06,15.36
CH057,8.94,5.55,2.73
CH06,7.85,7.77,5.95
CH061,6.91,7.24,4.38
CH062,19.93,19.8,15.31
CH063,8.16,9.02,8.7
CH064,14.55,8.7,8.36
CH065,9.07,8.13,4.87
CH066,3.65,3.31,4.03
CH07,9.26,8.55,5.95
CH070,9.26,8.55,5.95
CY,36.68,31.81,26.9
CY0,36.68,31.81,26.9
CY00,36.68,31.81,26.9
CY000,36.68,31.81,26.9
CZ,50.49,47.08,44.43
CZ0,50.49,47.08,44.43
CZ01,0.01,0.0,0.0
CZ010,0.01,0.0,0.0
CZ02,70.48,64.46,57.42
CZ020,70.48,64.46,57.42
CZ03,60.92,58.93,57.88
CZ031,56.62,54.2,51.78
CZ032,65.7,64.18,64.67
CZ04,51.65,43.79,42.89
CZ041,60.72,49.87,48.24
CZ042,48.33,41.57,40.94
CZ05,59.65,55.55,51.64
CZ051,54.06,48.41,44.74
CZ052,62.68,59.22,52.89
CZ053,60.99,57.48,56.09
CZ06,56.84,54.52,52.36
CZ063,65.85,64.44,64.2
CZ064,52.87,50.14,47.13
CZ07,58.31,56.37,51.9
CZ071,55.01,55.35,51.18
CZ072,61.88,57.47,52.67
CZ08,36.64,33.14,32.31
CZ080,36.64,33.14,32.31
DE,17.23,14.49,12.72
DE1,11.3,7.66,6.74
DE11,9.57,6.02,4.91
DE111,0.0,0.0,0.0
DE112,3.88,0.0,0.0
DE113,1.52,1.1,0.68
DE114,2.59,1.98,1.5
DE115,3.37,0.86,0.82
DE116,5.75,4.23,4.23
DE117,0.0,0.0,0.0
DE118,17.42,10.37,6.03
DE119,23.66,22.77,16.67
DE11A,43.1,29.24,23.78
DE11B,32.86,30.99,27.43
DE11C,18.46,8.14,7.63
DE11D,22.72,11.18,10.17
DE12,11.25,5.44,4.4
DE121,0.26,0.26,0.12
DE122,0.2,0.0,0.0
DE123,11.89,3.67,0.85
DE124,7.49,6.09,5.03
DE125,9.23,2.13,0.0
DE126,0.0,0.0,0.0
DE127,40.29,31.37,34.24
DE128,7.18,4.31,3.08
DE129,0.0,0.0,0.0
DE12A,45.6,10.61,8.11
DE12B,8.77,0.49,0.49
DE12C,28.46,21.77,18.49
DE13,10.37,8.23,7.73
DE131,0.48,0.48,0.03
DE132,4.44,3.08,2.94
DE133,9.97,7.48,7.78
DE134,10.92,6.91,5.59
DE135,27.05,19.57,16.41
DE136,8.17,7.85,7.07
DE137,20.89,17.71,21.74
DE138,7.03,5.28,6.26
DE139,8.31,8.2,8.4
DE13A,19.33,18.28,13.95
DE14,16.33,13.92,13.04
DE141,14.79,13.46,12.46
DE142,4.47,3.61,2.62
DE143,24.2,24.72,26.64
DE144,0.0,0.0,0.0
DE145,14.3,10.47,8.28
DE146,33.14,32.73,28.55
DE147,6.18,4.21,2.46
DE148,17.9,9.25,7.81
DE149,33.62,31.54,35.32
DE2,18.06,16.66,13.41
DE21,10.38,9.14,7.39
DE211,2.05,1.11,1.11
DE212,0.0,0.0,0.0
DE213,0.0,0.0,0.0
DE214,18.19,12.53,11.12
DE215,9.08,9.81,7.92
DE216,8.93,7.36,5.22
DE217,22.08,17.67,13.37
DE218,6.11,5.77,5.46
DE219,32.2,28.83,28.92
DE21A,23.8,22.74,18.27
DE21B,27.96,27.48,11.18
DE21C,5.86,5.41,3.66
DE21D,3.73,2.04,2.13
DE21E,24.02,25.77,19.11
DE21F,6.41,5.2,5.04
DE21G,25.99,25.54,22.43
DE21H,0.23,0.19,0.2
DE21I,43.49,37.03,36.4
DE21J,34.55,24.08,14.98
DE21K,16.67,15.3,13.71
DE21L,0.89,0.07,0.08
DE21M,20.04,17.78,17.27
DE21N,13.37,11.18,8.15
DE22,27.8,27.45,24.17
DE221,0.77,0.61,0.32
DE222,0.59,0.33,0.33
DE223,0.11,0.11,0.11
DE224,25.31,28.3,24.99
DE225,37.72,34.45,34.38
DE226,19.95,17.26,17.42
DE227,33.35,33.64,28.44
DE228,24.76,23.47,21.45
DE229,33.08,29.72,23.77
DE22A,43.72,46.95,41.56
DE22B,42.79,39.66,30.98
DE22C,37.38,39.86,34.81
DE23,30.1,24.24,20.41
DE231,0.18,0.13,0.0
DE232,0.0,0.0,0.0
DE233,0.61,0.61,0.61
DE234,45.54,38.25,26.14
DE235,50.9,41.31,42.49
DE236,27.41,29.95,23.31
DE237,64.13,37.27,28.32
DE238,22.94,18.93,17.07
DE239,26.17,20.86,18.86
DE23A,40.35,34.37,25.98
DE24,28.1,30.0,21.03
DE241,0.06,0.06,0.0
DE242,0.0,0.0,0.0
DE243,0.11,0.11,0.11
DE244,0.0,0.0,0.0
DE245,32.12,30.23,23.57
DE246,58.26,51.79,35.41
DE247,32.24,31.34,21.71
DE248,10.6,36.28,10.45
DE249,32.19,32.07,26.87
DE24A,52.92,47.69,43.94
DE24B,40.04,38.72,32.99
DE24C,50.98,46.48,42.13
DE24D,20.28,33.2,12.21
DE25,10.63,9.98,6.78
DE251,0.56,0.77,0.56
DE252,0.0,0.81,0.0
DE253,0.0,0.0,0.0
DE254,0.0,0.0,0.0
DE255,0.0,0.0,0.0
DE256,36.35,29.27,21.7
DE257,4.88,3.7,3.16
DE258,4.49,2.06,0.67
DE259,10.08,14.94,8.51
DE25A,22.72,27.05,18.64
DE25B,17.72,16.28,8.88
DE25C,43.97,37.62,28.45
DE26,24.75,21.48,17.84
DE261,0.0,0.0,0.0
DE262,0.0,0.0,0.0
DE263,0.0,0.0,0.0
DE264,11.63,6.56,3.81
DE265,45.4,38.09,29.12
